Minister,Row_ID,Column I,Column II,Column III
MINISTER_OF_MASS_MEDIA_CONTINUED,17,17. Supervision of all Institutions listed in Column II,,
MINISTER_OF_MASS_MEDIA_CONTINUED,18,Duties & Functions,,
MINISTER_OF_MASS_MEDIA_CONTINUED,19,4. Formulation and implementation of policies required for the maintenance of public health services at a high standard and in a people friendly manner,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_MASS_MEDIA_CONTINUED,20,5. Formulation and implementation of programmes to improve public health and nutrition,"13. Vijaya Kumaratunga Memorial Hospital
14. Ashraff Memorial Hospital
15. National Authority on Tobacco and Alcohol
16. 1990 Suwaseryia Foundation
17. National Health Development Fund
18. State Pharmaceutical Corporation
19. State Pharmaceutical Manufacturing Corporation
20. National Medicines Regulatory Authority
21. Department of Ayurveda
22. Sri Lanka Ayurvedic Drugs Corporation
23. Ayurvedic Medical Council
24. Ayurvedic College and Hospital Board
25. Ayurveda Teaching and Research Hospitals
26. Homeopathy Hospital, Welisara
27. Homeopathy Medical Council","
• Transplantation of Human Tissues Act, No. 48 of 1987
• Food Act, No. 26 of 1980
• Sri Jayewardenepura General Hospital Board Act, No. 54 of 1983
• Vijaya Kumaratunga Memorial Hospital Board Act, No. 38 of 1999
• National Authority on Tobacco and Alcohol Act, No. 27 of 2006
• 1990 Suwaseryia Foundation Act, No. 18 of 2018
• National Drugs Regulatory Authority Act, No. 5 of 2015
• Ayurveda Act, No. 31 of 1961
• Homoeopathy Act, No. 7 of 1970
• All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister."
MINISTER_OF_MASS_MEDIA_CONTINUED,21,"6. Adoption of necessary measures for the control, prevention and cure of epidemic, communicable and non-communicable diseases",,
MINISTER_OF_MASS_MEDIA_CONTINUED,22,7. Implementation of rules and regulations in relation to international quarantine and sanitation,,
MINISTER_OF_MASS_MEDIA_CONTINUED,23,8. Providing essential physical and human resources to all hospitals,,
MINISTER_OF_MASS_MEDIA_CONTINUED,24,9. Introducing new strategies for expanding research opportunities in the field of healthcare,,
MINISTER_OF_MASS_MEDIA_CONTINUED,25,10. Achieving the Sustainable Development Goals relevant to the health service,,
MINISTER_OF_MASS_MEDIA_CONTINUED,26,"11. Formulating a methodology to regulate private hospitals, medical services and laboratory services within the framework of a national policy, and for the delivery of a systematic service.",,
MINISTER_OF_MASS_MEDIA_CONTINUED,27,"12. Upgrading a hospital in each district to the level of a National Hospital, and expanding",,
MINISTER_OF_HEALTH_CONTINUED,1,Duties & Functions,,"Departments, Statutory Institutions & Public Corporations"
MINISTER_OF_HEALTH_CONTINUED,2,Administration and Personnel Management of Sri Lanka Medical Service and other health services,,
MINISTER_OF_HEALTH_CONTINUED,3,Expansion of training opportunities required for the enhancement of quality and skills of medical and para-medical services,,
MINISTER_OF_HEALTH_CONTINUED,4,Implementation of school health services and dental medical services for children,,
MINISTER_OF_HEALTH_CONTINUED,5,General sanitation and railway services sanitation,,
MINISTER_OF_HEALTH_CONTINUED,6,Matters relating to healthcare in the estate sector,,
MINISTER_OF_HEALTH_CONTINUED,7,Matters relating to National Blood Transfusion Services,,
MINISTER_OF_HEALTH_CONTINUED,8,Implementing programmes for the provision and distribution of Thriposha and nutritious food particularly for lactating mothers,,
MINISTER_OF_HEALTH_CONTINUED,9,Operation of the 1990 Suwaseriya Ambulance Service in an efficient manner.,,
MINISTER_OF_HEALTH_CONTINUED,10,"Production, import and distribution of drugs with a high standard and in an efficient manner.",,
MINISTER_OF_HEALTH_CONTINUED,11,Manufacture and import of quality drugs,,
MINISTER_OF_HEALTH_CONTINUED,12,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_HEALTH_CONTINUED,13,23. Prevention of market monopolies and control of drug prices to protect consumers,,
MINISTER_OF_HEALTH_CONTINUED,14,24. Ensuring that drug imports take place within a transparent procurement process,,
MINISTER_OF_HEALTH_CONTINUED,15,25. Taking steps to preserve and improve traditional medicine,,
MINISTER_OF_HEALTH_CONTINUED,16,"26. Development and regulation of Ayurvedic, Siddha, Unani and Homeopathy systems of medicine",,
MINISTER_OF_HEALTH_CONTINUED,17,"27. Production of Ayurvedic, Siddha, Unani and Homeopathy medicinal drugs",,
MINISTER_OF_HEALTH_CONTINUED,18,"28. Import, sale and distribution of raw material and manufactured drugs required for Ayurvedic, Siddha, Unani and Homeopathy systems of medicine",,
MINISTER_OF_HEALTH_CONTINUED,19,"29. Establishment and management of hospitals, research and training institutes and pharmaceutical outlets for the improvement of indigenous systems of medicines such as, Ayurveda, Siddha, Unani",,
MINISTER_OF_HEALTH_CONTINUED,20,"30. Regulation of export of medicinal plants and manufactured Ayurvedic, Siddha and Unani drugs",,
MINISTER_OF_HEALTH_CONTINUED,21,31. Regulation of Ayurvedic drug manufacturers,,
MINISTER_OF_HEALTH_CONTINUED,22,Duties & Functions,,"Departments, Statutory Institutions & Public Corporations"
MINISTER_OF_HEALTH_CONTINUED,23,32. Launch of projects in coordination with relevant institutions in relation to promotion of medicinal plant cultivation and improvement of local medicinal drugs,,
MINISTER_OF_HEALTH_CONTINUED,24,"33. Registration of Ayurvedic product manufacturers, Ayurvedic practitioners and Ayurvedic para-medical personnel",,
MINISTER_OF_HEALTH_CONTINUED,25,"34. Establishment, operation and promotion of Ayurvedic Hospitals, Ayurvedic Research Institutes, Training Institutes and Pharmacies",,
MINISTER_OF_HEALTH_CONTINUED,26,35. Implementing a mechanism in coordination with and regulated by the Tourist Board to prioritize indigenous traditional and ayurvedic treatment methods for administering treatment to tourists,,
MINISTER_OF_HEALTH_CONTINUED,27,36. Encouraging research regarding drugs and treatment methods in relation to indigenous medicine,,
MINISTER_OF_HEALTH_CONTINUED,28,37. Administration and personnel management of Indigenous Medical Service,,
MINISTER_OF_HEALTH_CONTINUED,29,All other subjects that come under the purview of Institutions listed in Column II,,
MINISTER_OF_HEALTH_CONTINUED,30,Supervision of all Institutions listed in Column II,,
MINISTER_OF_HEALTH_CONTINUED,31,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_HEALTH_CONTINUED,32,"1. Formulation, implementation, monitoring and evaluation of policies, programmes and projects, in relation to the subject of water supply, and those subjects that come under the purview of Departments, Statutory Institutions and Public Corporations listed in Column II based on the national policies implemented by the government.","1. National Water Supply and Drainage Board
2. Water Resources Board
3. Department of National Community Water Supply","
National Water Supply and Drainage Board Law, No. 2 of 1974
Water Resources Board Act, No. 29 of 1964
All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister."
MINISTER_OF_HEALTH_CONTINUED,33,2. Provision of public services under the purview of the Ministry in an efficient and people friendly manner,,
MINISTER_OF_HEALTH_CONTINUED,34,"3. Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",,
MINISTER_OF_HEALTH_CONTINUED,35,4. Taking necessary measures to provide clean drinking water to all citizens.,,
MINISTER_OF_HEALTH_CONTINUED,36,"5. Inspect water supply services, drainage systems and sanitary facilities, formulate and implement new plans for them and maintain.",,
MINISTER_OF_HEALTH_CONTINUED,37,6. Improvement of water security and urban water supply schemes by coordinating rural tanks and reservoirs and irrigation systems.,,
MINISTER_OF_HEALTH_CONTINUED,38,7. Prevention of wastage of water in drinking water distribution,,
MINISTER_OF_HEALTH_CONTINUED,39,8. Taking measures to carry out community water supply projects in an efficient and proper manner,,
MINISTER_OF_WATER_SUPPLY_CONTINUED,1,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_WATER_SUPPLY_CONTINUED,2,,,
MINISTER_OF_WATER_SUPPLY_CONTINUED,3,,,
MINISTER_OF_WATER_SUPPLY_CONTINUED,4,,,
MINISTER_OF_WATER_SUPPLY_CONTINUED,5,,,
MINISTER_OF_AGRICULTURE_CONTD.,1,"3. Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.","Lanka Poshpate Limited
9. National Fertilizer Secretariat
10. Ceylon Fertilizer Company Ltd.
11. Colombo Commercial Fertilizer Company
12. National Hunger Eradication Campaign Board of Sri Lanka (National Food Promotion Board)
13. Institute of Post-Harvest Technology
14. Department of Animal Productionand Health
15. National Livestock Development Board and affiliated companies
16. Milco (Pvt.) Ltd
17. Mahaweli Livestock Enterprise Limited","Agrarian Research and Training Institute Act, No. 5 of 1972
Sri Lanka Council For Agricultural Research Policy Act, No. 47 of 1987
State Agricultural Corporation Act, No. 11 of 1972
Control of Pesticides Act, No. 33 of 1980
Plant Protection Act, No. 35 of 1999
Regulation of Fertilizer Act, No. 68 of 1988
National Hunger Eradication Campaign Board of Sri Lanka Act No. 18 of 1973
Animal Diseases Act, No. 59 of 1992
Animal Feed Act, No. 15 of 1986
Animal Act, No. 29 of 1958
Veterinary Surgeons and Practitioners Act, No. 46 of 1956
All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister"
MINISTER_OF_AGRICULTURE_CONTD.,2,4. Food production in such a way has to ensure food security,,
MINISTER_OF_AGRICULTURE_CONTD.,3,"5. Maintenance of stocks and implementation of supply activities, harnessing new technology",,
MINISTER_OF_AGRICULTURE_CONTD.,4,6. Taking necessary measures to enhance agricultural production based on crops diversification,,
MINISTER_OF_AGRICULTURE_CONTD.,5,7. Formulation of strategies to guarantee to the consumer community the quality of local agricultural products,,
MINISTER_OF_AGRICULTURE_CONTD.,6,"8. Direct to traditional farmers, youth and students towards agricultural education opportunities with modern technology",,
MINISTER_OF_AGRICULTURE_CONTD.,7,9. Encourage the development of young agricultural entrepreneurs,,
MINISTER_OF_AGRICULTURE_CONTD.,8,10. Regulate specific standards of chemical pesticides and other chemical compounds,,
MINISTER_OF_AGRICULTURE_CONTD.,9,"11. Expanding the farmers' pension schemes and, crop insurance schemes for the people who are doing agricultural activities",,
MINISTER_OF_AGRICULTURE_CONTD.,10,"12. Strengthening the supply chain existing among direct producers, export companies, packaging firms and wholesalers.",,
MINISTER_OF_AGRICULTURE_CONTD.,11,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_AGRICULTURE_CONTD.,12,13. Minimizing natural disasters by communicating information related to climatic changes and daily weather reports to farmers,,
MINISTER_OF_AGRICULTURE_CONTD.,13,14. Implementing methodologies to provide farmers with quality seeds and plants,,
MINISTER_OF_AGRICULTURE_CONTD.,14,15. Water management and management of water supply according to farmer requirements,,
MINISTER_OF_AGRICULTURE_CONTD.,15,"16. Popularizing agricultural development zones, agricultural villages and sustainable home gardening",,
MINISTER_OF_AGRICULTURE_CONTD.,16,17. Administration and personnel management of Sri Lanka Agricultural Service,,
MINISTER_OF_AGRICULTURE_CONTD.,17,18. Implementation of programmes for promoting and uplifting small scale agriculture business and organizations,,
MINISTER_OF_AGRICULTURE_CONTD.,18,19. Expanding and encouraging programmes for the gradual orientation towards use of organic fertilizer and toxin free food production,,
MINISTER_OF_AGRICULTURE_CONTD.,19,20. Efficient implementation of quality fertilizer import and distribution within the government subsidy policy.,,
MINISTER_OF_AGRICULTURE_CONTD.,20,21. Formulating methodologies for the timely distribution of standardized chemical fertilizer and environmental friendly organic fertilizer,,
MINISTER_OF_AGRICULTURE_CONTD.,21,22. Encouraging production of organic fertilizer using local raw materials according to international standards,,
MINISTER_OF_AGRICULTURE_CONTD.,22,23. Implementation of a fair pricing policy and crop diversification programme that is acceptable to the local farmer and consumer,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_AGRICULTURE_CONTD.,23,24. Implementation of home garden programmes,,
MINISTER_OF_AGRICULTURE_CONTD.,24,25. Implementation of a systematic mechanism for storage of surplus production,,
MINISTER_OF_AGRICULTURE_CONTD.,25,26. Implementation of a programme for export of value added agro products,,
MINISTER_OF_AGRICULTURE_CONTD.,26,27. Introducing a domestic seed policy for production of quality seed to international standards,,
MINISTER_OF_AGRICULTURE_CONTD.,27,28. Encouraging the private sector to produce quality seeds and planting materials,,
MINISTER_OF_AGRICULTURE_CONTD.,28,29. Developing government farms and seed production farms,,
MINISTER_OF_AGRICULTURE_CONTD.,29,30. Minimize food imports by maximizing local production,,
MINISTER_OF_AGRICULTURE_CONTD.,30,31. Provision of necessary facilities to enhance production in the livestock sector,,
MINISTER_OF_AGRICULTURE_CONTD.,31,32. Animal welfare and related activities,,
MINISTER_OF_AGRICULTURE_CONTD.,32,33. Implementation of necessary steps to expand livestock related research by using modern technology leading to qualitative and quantitative increase in production.,,
MINISTER_OF_AGRICULTURE_CONTD.,33,34. Popularization of scientific breeding methods for the improvement of animal population in the livestock sector and activities related to protection and quarantine of such animals against diseases,,
MINISTER_OF_AGRICULTURE_CONTD.,34,Duties & Functions,,
MINISTER_OF_AGRICULTURE_CONTD.,35,35. Encouraging the development of small and medium scale farms to suit different geographical regions,,
MINISTER_OF_AGRICULTURE_CONTD.,36,36. Promotion and export of livestock related products,,
MINISTER_OF_AGRICULTURE_CONTD.,37,37. Providing required land and investment facilities to construct medium and large scale cattle farms,,
MINISTER_OF_AGRICULTURE_CONTD.,38,38. Expanding opportunities for local production and consumption by promoting small and medium scale producers,,
MINISTER_OF_AGRICULTURE_CONTD.,39,39. Administration and personnel management of the Sri Lanka Animal Production and Health Service,,
MINISTER_OF_AGRICULTURE_CONTD.,40,40. Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_AGRICULTURE_CONTD.,41,41. Supervision of all Institutions listed in Column II,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,1,Duties & Functions,,"Departments, Statutory Institutions & Public Corporations"
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,2,2. Provision of public services under the purview of the Ministry in an efficient and people friendly manner,,"All other legislations pertaining to the subjects specified in Column I and II, and not specifically brought under the purview of any other Minister."
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,3,"3. Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,4,"Protection and conservation of forests, fauna and flora",,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,5,Adoption of measures to conserve ecosystems when promoting tourism industry in wildlife protected areas.,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,6,"Implementation of a mechanism to minimize damages caused by wild animals to housing, property and cultivations in rural areas",,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,7,Formulation and implementation of a system with rural community participation for the protection of villages and settlements to prevent elephant-human conflicts,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,8,"Matters relating to collection and exhibition of various animals, birds and reptiles",,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,9,Forests and Forestry matters,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,10,Preservation of forest density and expansion of green cover,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,11,Promotion of commercial forestry to meet the demand for timber while preserving the forest density of the country,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,12,Conservation of wetlands and mangrove ecosystems,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,13,Duties & Functions,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,14,Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_WILDLIFE_AND_FOREST_RESOURCES_CONSERVATION_CONTD.,15,Supervision of all Institutions listed in Column II,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,1,Duties & Functions,"Departments, Statutory Institutions & Public Corporations","<br/>Judges Institute of Sri Lanka Act, No. 46 of 1985<br/>Law Commission Act, No. 3 of 1969<br/>Legal Aid Law, No. 11 of 1978<br/>Mediation Boards Act, No. 72 of 1988<br/>Prevention of Frauds Ordinance, No. 7 of 1840<br/>Prevention of Social Disability Act, No. 21 of 1957<br/>Primary Courts' Procedure Act, No. 44 of 1979<br/>The Crown (Liability in Delicts) Act, No. 22 of 1969<br/>Prevention of Crimes Ordinance, No. 2 of 1926<br/>Quazi Courts (validation of appointment) Act<br/>Assistance to and Protection of Victims of Crime and Witnesses Act, No. 4 of 2015<br/>Commercial Mediation Centre of Sri Lanka Act, No. 44 of 2000<br/>Office of the Missing Persons (Establishment, Administration and Discharge of functions) Act, No.14 of 2016<br/>Office for Reparations Act No. 34 of 2018<br/>Prisons Ordinance, No. 16 of 1877<br/>Youthful Offenders (Training Schools) Ordinance, No. 28 of 1939<br/>Community Based Corrections Act, No. 46 of 1999"
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,2,Matters relating to the administration of the courts of justice which have not been assigned to any other party by the Constitution,,<br/>Office for National Unity and Reconciliation<br/>Office for Reparations<br/>National Authority for the Protection of Victims of Crime and Witnesses<br/>Department of Prisons<br/>Community Based Correction Department<br/>Training Schools for Youthful Offenders<br/>Rehabilitation Commissioner General's Office
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,3,"Conduct all activities relating to overall administration, including prevention of law's delays in the courts system, in a methodical and efficient manner, and introduce modern technology for such purpose.",,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,4,Criminal prosecutions and civil proceedings on behalf of the government,"Departments, Statutory Institutions & Public Corporations",
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,5,Provide legal advice to the government and to all government departments,"Departments, Statutory Institutions & Public Corporations",
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,6,Drafting of legislation,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,7,"Make recommendations to grant pardons, commutations, remissions, respites and suspensions in relation to sentences passed on any offender",,All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,8,Formulation and implementation of an appropriate programme to enhance the effectiveness and efficiency of the overall Quazi system,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,9,Administration of labour tribunals and other related matters,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,10,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,11,14. Empower the Mediation Boards mechanism to resolve civil disputes without resort to the courts,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,12,15. Provide the latest knowledge and technical training on law enforcement procedures and mechanisms to relevant persons,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,13,16. Conduct activities relating to the provision of assistance to and protection of victims of crime and witnesses.,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,14,17. Conduct activities relating to search of missing persons and protecting the rights of missing persons and their relatives,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,15,18. Conduct activities relating to compensation for persons affected by conflicts and crises.,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,16,19. Promotion of national integration and reconciliation and lasting peace in the country and formulation of a policy framework for the said purpose,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,17,20. Introduction and implementation of programmes for dialogue to establish solidarity and co-existence among communities,,Laws and Ordinance to be Implemented
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,18,21. Taking steps to amend the Constitution to suit the current needs while ensuring that the sovereignty of the people and national security are safeguarded.,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,19,22. Conduct activities relating to the drafting of a new Constitution,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,20,"23. Formulation and implementation of policies, plans and programmes in relation to prison reforms",,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,21,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,22,Prison administration and reforms,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,23,Develop prisons infrastructure and minimize overcrowding.,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,24,Rehabilitation of prisoners,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,25,Activities relating to community based correction projects,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,26,Implementation of programmes and projects for rehabilitation of persons physically and mentally affected by conflicts,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,27,Re-integration of persons involved in terrorist activities into the society,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,28,Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_JUSTICE_PRISONS_AFFAIRS_AND_CONSTITUTIONAL_REFORMS_CONTINUED,29,Supervision of all Institutions listed in Column II,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,1,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,2,2. Provision of public services under the purview of the Ministry in an efficient and people friendly manner,7. Department of Land Use Policy Planning,"<br/>State Land Grants (Special Provisions) Act, No. 43 of 1979<br/>State Land Ordinance, No. 8 of 1947<br/>State Lands (Recovery of Possession) Act, No. 7 of 1979<br/>Survey Act, No.17 of 2002<br/>Registration of Title Act, No. 21 of 1998<br/>Land Settlement Ordinance, No. 20 of 1931<br/>All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister."
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,3,"3. Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",8. Department of Land Settlement,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,4,4. Development of the tourism industry and promotion of high standards in line with the national policy while raising Sri Lanka's image.,9. Land Reform Commission,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,5,5. Registration and regulation of travel agencies and those involved in the tourism industry.,10. Sri Lanka Survey Department,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,6,"6. Popularise Sri Lanka as a unique tourist island among domestic and foreign tourists highlighting Sri Lanka's biodiversity, rich heritage, environment, climate variations, oceanic resources etc.",11. Institute of Surveying and Mapping,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,7,"7. Promotion of holiday resorts, internationally recognized centres related to conferences, exhibition and entertainment facilities, hotel facilities, air and sea travel for tourists.",12. Land Survey Council,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,8,8. Provision of required facilities to encourage those engaged in the tourism trade and related entrepreneurs.,13. Land Acquisition Board of Review,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,9,9. Ensure safety of tourists.,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,10,10. Administration and management of state lands,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,11,11. Formulation of a land use policy,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,12,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,13,12. Advising on land use,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,14,13. Matters relating to land settlement and registration of land titles,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,15,"14. Provide without delay and in due manner, land required for the country's development",,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,16,15. Acquisition of lands required for government activities,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,17,16. Administration of lands vested in the Land Reform Commission and distribution of land in accordance with the law,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,18,"17. Land surveying and mapping, provision of land information and related services",,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,19,18. Preparing and updating a database on lands assigned to the Government and the Land Reforms Commission,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,20,19. Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_TOURISM_AND_LANDS_CONTD.,21,20. Supervision of all Institutions listed in Column II,,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,1,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,2,Statutory Institutions and Public Corporations listed in Column II based on the national policies implemented by the government.,,"Tea Subsidy Act, No. 12 of 1958
Tea (Tax and Control of Exports) Act, No. 16 of 1959
Tea Research Board Act, No. 52 of 1993
Tea Shakthi Fund Act, No. 47 of 2000
Tea Small Holdings Development Act, No. 35 of 1975
Rubber Replanting Subsidy Act, No. 36 of 1953
Rubber Research Ordinance, No. 10 of 1930
Rubber Control Act, No. 11 of 1956
Thurusaviya Fund Act, No. 23 of 2000
Tea Shakthi Fund Act, No. 47 of 2000
Promotion of Export Agriculture Act (No. 46 of 1992)
Sugarcane Research Institute Act, No. 75 of 1981
Coconut Development Act, No. 46 of 1971
Coconut Research Board Act, No. 37 of 1950
Kapruka Fund Act, No. 31 of 2005
All other legislations pertaining to the subjects specified in Column I and II, and not specifically brought under the purview of any other Minister."
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,3,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,4,10. Issuance of licenses related to tea and rubber,26. Coconut Development Authority,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,5,11. Promote rural tea cultivation and encourage small tea holders,27. Coconut Research Institute,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,6,12. Issuance of permits for export of tea,28. Palmyrah Development Board,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,7,13. Expansion of the international tea market for Ceylon Tea with the participation of both state and private sectors,29. Kithul Development Board,
MINISTER_OF_PLANTATION_INDUSTRIES_CONTD.,8,14. Development of crop based cultivation including lands owned by public and private plantation companies,30. Kapruka Fund,
